5607
0	2462	0
0	932	0
0	1286	0
0	296	0
0	776	0
0	1430	0
0	884	0
0	587	0
0	566	0
0	713	0
0	404	0
0	1916	0
0	1130	0
0	152	0
0	1166	0
0	905	0
0	959	0
0	1145	0
0	1121	0
0	116	0
0	185	0
0	887	0
0	2816	0
0	494	0
0	449	0
0	950	0
0	914	0
0	821	0
0	137	0
0	1148	0
0	3221	0
0	395	0
0	590	0
0	893	0
0	1553	0
0	1217	0
0	1142	0
0	1514	0
0	770	0
0	941	0
0	1286	0
0	287	0
0	1331	0
0	473	0
0	1862	0
0	590	0
0	842	0
0	377	0
0	821	0
0	989	0
0	1286	0
0	2354	0
0	815	0
0	659	0
0	2906	0
0	2351	0
0	695	0
0	1502	0
0	1700	0
0	929	0
0	764	0
0	698	0
0	1610	0
0	983	0
0	119	0
0	1655	0
0	131	0
0	1178	0
0	605	0
0	1400	0
0	1091	0
0	1571	0
0	122	0
0	944	0
0	122	0
0	125	0
0	1700	0
0	491	0
0	131	0
0	1004	0
0	458	0
0	941	0
0	365	0
0	1766	0
0	1487	0
0	1358	0
0	1082	0
0	1316	0
0	1244	0
0	1043	0
0	1475	0
0	920	0
0	830	0
0	1262	0
0	1151	0
0	917	0
0	170	0
0	587	0
0	2705	0
0	389	0
0	197	0
0	743	0
0	620	0
0	1043	0
0	1202	0
0	1385	0
0	440	0
0	893	0
0	551	0
0	854	0
0	1370	0
0	131	0
0	764	0
0	182	0
0	2663	0
0	1892	0
0	1457	0
0	1757	0
0	2519	0
0	308	0
0	794	0
0	866	0
0	347	0
0	1550	0
0	2390	0
0	536	0
0	662	0
0	926	0
0	767	0
0	440	0
0	1229	0
0	380	0
0	185	0
0	902	0
0	851	0
0	794	0
0	1274	0
0	596	0
0	602	0
0	197	0
0	125	0
0	2600	0
0	692	0
0	113	0
0	584	0
0	128	0
0	479	0
0	1364	0
0	926	0
0	455	0
0	704	0
0	530	0
0	2429	0
0	2534	0
0	134	0
0	2243	0
0	797	0
0	890	0
0	1982	0
0	1280	0
0	1421	0
0	344	0
0	623	0
0	800	0
0	698	0
0	1517	0
0	1424	0
0	1157	0
0	386	0
0	128	0
0	824	0
0	2672	0
0	794	0
0	725	0
0	251	0
0	851	0
0	725	0
0	557	0
0	1196	0
0	761	0
0	152	0
0	749	0
0	1352	0
0	2432	0
0	485	0
0	1025	0
0	455	0
0	788	0
0	1148	0
0	596	0
0	3482	0
0	959	0
0	2141	0
0	389	0
0	1298	0
0	260	0
0	200	0
0	545	0
0	422	0
0	710	0
0	980	0
0	236	0
0	581	0
0	1718	0
0	707	0
0	353	0
0	815	0
0	653	0
0	1031	0
0	572	0
0	1542	0
0	73	0
0	72	0
0	2922	0
0	119	0
0	73	0
0	803	0
0	914	0
0	800	0
0	770	0
0	1220	0
0	755	0
0	722	0
0	467	0
0	731	0
0	73	0
0	755	0
0	914	0
0	482	0
0	1352	0
0	3524	0
0	1415	0
0	743	0
0	2759	0
0	761	0
0	1331	0
0	524	0
0	1280	0
0	1082	0
0	1850	0
0	413	0
0	1475	0
0	224	0
0	500	0
0	128	0
0	143	0
0	518	0
0	137	0
0	2141	0
0	2504	0
0	1145	0
0	233	0
0	746	0
0	125	0
0	1043	0
0	770	0
0	449	0
0	2444	0
0	578	0
0	767	0
0	740	0
0	182	0
0	260	0
0	113	0
0	626	0
0	356	0
0	1739	0
0	770	0
0	1055	0
0	374	0
0	1139	0
0	614	0
0	1457	0
0	458	0
0	1244	0
0	401	0
0	1055	0
0	1103	0
0	1253	0
0	72	0
0	152	0
0	158	0
0	413	0
0	182	0
0	668	0
0	383	0
0	245	0
0	299	0
0	131	0
0	197	0
0	383	0
0	1031	0
0	197	0
0	1841	0
0	677	0
0	1277	0
0	1214	0
0	797	0
0	122	0
0	800	0
0	305	0
0	347	0
0	365	0
0	200	0
0	290	0
0	2132	0
0	545	0
0	287	0
0	146	0
0	1142	0
0	200	0
0	167	0
0	272	0
0	527	0
0	983	0
0	980	0
0	410	0
0	956	0
0	2198	0
0	956	0
0	689	0
0	125	0
0	614	0
0	113	0
0	710	0
0	1571	0
0	2525	0
0	668	0
0	587	0
0	590	0
0	140	0
0	263	0
0	4253	0
0	857	0
0	593	0
0	236	0
0	1325	0
0	854	0
0	719	0
0	1427	0
0	695	0
0	122	0
0	665	0
0	1670	0
0	1472	0
0	587	0
0	2033	0
0	4049	0
0	1088	0
0	932	0
0	497	0
0	605	0
0	863	0
0	1547	0
0	1418	0
0	950	0
0	386	0
0	944	0
0	440	0
0	986	0
0	1484	0
0	971	0
0	956	0
0	1049	0
0	815	0
0	632	0
0	275	0
0	122	0
0	1586	0
0	890	0
0	1169	0
0	1451	0
0	1886	0
0	140	0
0	1259	0
0	1283	0
0	899	0
0	659	0
0	470	0
0	1154	0
0	611	0
0	1253	0
0	3074	0
0	1082	0
0	833	0
0	1664	0
0	944	0
0	866	0
0	809	0
0	950	0
0	1013	0
0	1211	0
0	539	0
0	116	0
0	833	0
0	1109	0
0	275	0
0	773	0
0	440	0
0	1196	0
0	671	0
0	179	0
0	962	0
0	767	0
0	827	0
0	851	0
0	974	0
0	155	0
0	2558	0
0	623	0
0	1157	0
0	194	0
0	1220	0
0	1094	0
0	308	0
0	212	0
0	1094	0
0	200	0
0	260	0
0	1415	0
0	320	0
0	1100	0
0	809	0
0	458	0
0	467	0
0	191	0
0	677	0
0	284	0
0	362	0
0	911	0
0	908	0
0	134	0
0	1268	0
0	3143	0
0	1202	0
0	131	0
0	689	0
0	1295	0
0	1319	0
0	1319	0
0	1817	0
0	581	0
0	1070	0
0	1127	0
0	332	0
0	1814	0
0	971	0
0	347	0
0	884	0
0	422	0
0	113	0
0	449	0
0	1103	0
0	470	0
0	419	0
0	977	0
0	509	0
0	974	0
0	1862	0
0	899	0
0	242	0
0	1448	0
0	590	0
0	911	0
0	491	0
0	1364	0
0	128	0
0	935	0
0	542	0
0	311	0
0	887	0
0	329	0
0	614	0
0	1991	0
0	920	0
0	1475	0
0	578	0
0	131	0
0	317	0
0	188	0
0	1298	0
0	623	0
0	1274	0
0	2354	0
0	272	0
0	1871	0
0	371	0
0	398	0
0	695	0
0	1700	0
0	818	0
0	458	0
0	1772	0
0	1781	0
0	140	0
0	338	0
0	1286	0
0	860	0
0	572	0
0	311	0
0	353	0
0	1550	0
0	470	0
0	551	0
0	218	0
0	374	0
0	3149	0
0	1193	0
0	647	0
0	3362	0
0	161	0
0	527	0
0	377	0
0	551	0
0	1931	0
0	329	0
0	605	0
0	1874	0
0	116	0
0	704	0
0	962	0
0	959	0
0	1304	0
0	1676	0
0	1220	0
0	1652	0
0	479	0
0	794	0
0	395	0
0	2504	0
0	932	0
0	1292	0
0	407	0
0	458	0
0	917	0
0	677	0
0	779	0
0	854	0
0	809	0
0	623	0
0	686	0
0	2414	0
0	4289	0
0	368	0
0	710	0
0	173	0
0	131	0
0	398	0
0	1094	0
0	926	0
0	482	0
0	770	0
0	1781	0
0	776	0
0	878	0
0	1454	0
0	1361	0
0	1301	0
0	1145	0
0	116	0
0	785	0
0	1235	0
0	1049	0
0	1667	0
0	1259	0
0	815	0
0	893	0
0	1067	0
0	509	0
0	722	0
0	494	0
0	1385	0
0	521	0
0	212	0
0	866	0
0	542	0
0	692	0
0	2609	0
0	116	0
0	968	0
0	197	0
0	632	0
0	73	0
0	761	0
0	890	0
0	2972	0
0	2237	0
0	1136	0
0	311	0
0	209	0
0	4862	0
0	461	0
0	1901	0
0	1448	0
0	683	0
0	155	0
0	1382	0
0	332	0
0	1223	0
0	3143	0
0	1376	0
0	1247	0
0	653	0
0	368	0
0	200	0
0	1118	0
0	152	0
0	1112	0
0	152	0
0	1112	0
0	620	0
0	2240	0
0	275	0
0	1202	0
0	218	0
0	3881	0
0	1133	0
0	815	0
0	992	0
0	1004	0
0	1250	0
0	956	0
0	1175	0
0	1610	0
0	857	0
0	746	0
0	413	0
0	2105	0
0	197	0
0	1088	0
0	1160	0
0	617	0
0	1220	0
0	902	0
0	746	0
0	563	0
0	1595	0
0	428	0
0	1238	0
0	128	0
0	410	0
0	806	0
0	1463	0
0	872	0
0	551	0
0	1532	0
0	908	0
0	296	0
0	1058	0
0	1658	0
0	680	0
0	1385	0
0	140	0
0	560	0
0	209	0
0	383	0
0	788	0
0	203	0
0	965	0
0	113	0
0	953	0
0	641	0
0	263	0
0	1283	0
0	125	0
0	1088	0
0	1112	0
0	1901	0
0	467	0
0	317	0
0	611	0
0	641	0
0	1031	0
0	581	0
0	2582	0
0	482	0
0	977	0
0	140	0
0	707	0
0	1427	0
0	554	0
0	707	0
0	1451	0
0	137	0
0	1670	0
0	935	0
0	725	0
0	674	0
0	740	0
0	908	0
0	122	0
0	1076	0
0	785	0
0	1538	0
0	878	0
0	467	0
0	1040	0
0	1424	0
0	1175	0
0	71	0
0	71	0
0	73	0
0	71	0
0	71	0
0	81	0
0	73	0
0	1664	0
0	164	0
0	752	0
0	1220	0
0	1148	0
0	800	0
0	125	0
0	1946	0
0	122	0
0	1664	0
0	185	0
0	1406	0
0	326	0
0	446	0
0	530	0
0	293	0
0	764	0
0	545	0
0	1640	0
0	1319	0
0	2207	0
0	134	0
0	677	0
0	2684	0
0	572	0
0	2048	0
0	1673	0
0	203	0
0	206	0
0	4193	0
0	1433	0
0	569	0
0	254	0
0	668	0
0	509	0
0	1418	0
0	1481	0
0	743	0
0	656	0
0	932	0
0	734	0
0	791	0
0	1046	0
0	551	0
0	503	0
0	248	0
0	566	0
0	128	0
0	1283	0
0	185	0
0	287	0
0	347	0
0	1766	0
0	716	0
0	2801	0
0	1217	0
0	1166	0
0	869	0
0	722	0
0	1916	0
0	2633	0
0	227	0
0	1568	0
0	1139	0
0	113	0
0	293	0
0	404	0
0	683	0
0	428	0
0	1265	0
0	1292	0
0	521	0
0	791	0
0	72	0
0	72	0
0	72	0
0	72	0
0	72	0
0	72	0
0	72	0
0	1034	0
0	719	0
0	941	0
0	380	0
0	1052	0
0	752	0
0	1040	0
0	1148	0
0	1046	0
0	1016	0
0	1484	0
0	788	0
0	149	0
0	773	0
0	689	0
0	1058	0
0	920	0
0	995	0
0	953	0
0	128	0
0	998	0
0	1433	0
0	2261	0
0	1283	0
0	1070	0
0	170	0
0	122	0
0	149	0
0	215	0
0	113	0
0	680	0
0	785	0
0	296	0
0	206	0
0	752	0
0	230	0
0	539	0
0	1019	0
0	701	0
0	302	0
0	221	0
0	794	0
0	251	0
0	455	0
0	170	0
0	290	0
0	227	0
0	137	0
0	383	0
0	1082	0
0	215	0
0	497	0
0	437	0
0	521	0
0	173	0
0	143	0
0	545	0
0	1481	0
0	218	0
0	206	0
0	1601	0
0	1319	0
0	332	0
0	1025	0
0	395	0
0	353	0
0	578	0
0	395	0
0	740	0
0	422	0
0	434	0
0	2561	0
0	329	0
0	698	0
0	599	0
0	572	0
0	3497	0
0	599	0
0	173	0
0	737	0
0	134	0
0	1709	0
0	584	0
0	1331	0
0	476	0
0	1232	0
0	1040	0
0	1154	0
0	755	0
0	677	0
0	2021	0
0	908	0
0	989	0
0	512	0
0	485	0
0	245	0
0	452	0
0	704	0
0	356	0
0	713	0
0	956	0
0	1241	0
0	761	0
0	410	0
0	1106	0
0	1133	0
0	1736	0
0	995	0
0	671	0
0	1364	0
0	449	0
0	2285	0
0	962	0
0	1085	0
0	260	0
0	266	0
0	677	0
0	2282	0
0	260	0
0	926	0
0	2225	0
0	722	0
0	659	0
0	746	0
0	503	0
0	887	0
0	515	0
0	1583	0
0	128	0
0	467	0
0	1118	0
0	914	0
0	1592	0
0	980	0
0	1265	0
0	815	0
0	2432	0
0	899	0
0	662	0
0	749	0
0	1235	0
0	965	0
0	1871	0
0	1538	0
0	920	0
0	911	0
0	2426	0
0	1226	0
0	1325	0
0	383	0
0	1115	0
0	626	0
0	1211	0
0	758	0
0	596	0
0	1232	0
0	278	0
0	815	0
0	1208	0
0	536	0
0	1685	0
0	377	0
0	257	0
0	287	0
0	722	0
0	902	0
0	476	0
0	122	0
0	1112	0
0	1133	0
0	953	0
0	845	0
0	488	0
0	1127	0
0	731	0
0	668	0
0	716	0
0	731	0
0	728	0
0	515	0
0	323	0
0	830	0
0	1049	0
0	1430	0
0	1001	0
0	1718	0
0	968	0
0	1652	0
0	899	0
0	695	0
0	1658	0
0	992	0
0	1115	0
0	1946	0
0	224	0
0	320	0
0	2276	0
0	84	0
0	218	0
0	704	0
0	1721	0
0	1766	0
0	965	0
0	113	0
0	494	0
0	4067	0
0	611	0
0	1343	0
0	1292	0
0	2444	0
0	617	0
0	863	0
0	626	0
0	113	0
0	1037	0
0	1430	0
0	908	0
0	590	0
0	740	0
0	2282	0
0	857	0
0	1793	0
0	692	0
0	1088	0
0	1283	0
0	764	0
0	683	0
0	1673	0
0	284	0
0	2264	0
0	1748	0
0	986	0
0	1232	0
0	182	0
0	746	0
0	893	0
0	779	0
0	785	0
0	1322	0
0	704	0
0	4460	0
0	1847	0
0	548	0
0	647	0
0	980	0
0	1190	0
0	1088	0
0	146	0
0	1400	0
0	1202	0
0	122	0
0	2612	0
0	116	0
0	767	0
0	791	0
0	1145	0
0	959	0
0	575	0
0	542	0
0	674	0
0	2555	0
0	1070	0
0	452	0
0	512	0
0	689	0
0	1010	0
0	542	0
0	1109	0
0	2108	0
0	1907	0
0	1253	0
0	1640	0
0	548	0
0	518	0
0	1760	0
0	452	0
0	1064	0
0	509	0
0	629	0
0	2162	0
0	446	0
0	2054	0
0	458	0
0	662	0
0	158	0
0	413	0
0	317	0
0	1190	0
0	278	0
0	329	0
0	659	0
0	84	0
0	1118	0
0	1793	0
0	707	0
0	587	0
0	398	0
0	857	0
0	1544	0
0	1136	0
0	1298	0
0	2180	0
0	446	0
0	1139	0
0	2096	0
0	746	0
0	644	0
0	305	0
0	212	0
0	212	0
0	119	0
0	173	0
0	1073	0
0	2714	0
0	1028	0
0	692	0
0	1172	0
0	2546	0
0	599	0
0	305	0
0	920	0
0	1187	0
0	116	0
0	1241	0
0	227	0
0	545	0
0	1310	0
0	128	0
0	251	0
0	122	0
0	353	0
0	212	0
0	626	0
0	356	0
0	638	0
0	896	0
0	134	0
0	407	0
0	725	0
0	395	0
0	821	0
0	347	0
0	587	0
0	689	0
0	950	0
0	281	0
0	221	0
0	212	0
0	473	0
0	773	0
0	953	0
0	1469	0
0	713	0
0	203	0
0	194	0
0	131	0
0	1520	0
0	971	0
0	449	0
0	563	0
0	194	0
0	191	0
0	152	0
0	72	0
0	73	0
0	73	0
0	959	0
0	269	0
0	1937	0
0	179	0
0	245	0
0	215	0
0	533	0
0	569	0
0	134	0
